#id_node              x              y              z
3809          10.000000     -41.339746      50.000000
3810          15.000000     -41.339746      50.000000
3811          12.500000     -44.851022      28.568208
3812          -2.173958     -36.883900      36.743223
3813           2.620692     -36.982373      43.475927
3814           4.713757     -41.205948      38.963797
3815          12.500000     -37.009619      50.000000
3816          -6.114758     -32.537647      30.628040
3817          -4.193334     -32.356487      25.062810
3818          -1.182222     -32.955131      11.161653
3819           4.836123     -38.171746      17.286716
3820           5.354551     -38.863624      25.581964
3821           2.202645     -33.381178      15.299938
3822           0.184919     -34.718192      20.085900
3823          25.000000     -50.000000      27.942286
3824          27.500000     -50.000000      32.272413
3825          32.500000     -50.000000      23.612159
3826          27.475087     -50.000000      23.631460
3827          29.850519     -50.000000      19.397837
3828          33.914043     -50.000000      19.843667
3829          19.603379     -40.240139      10.842633
3830          24.580915     -41.399868      11.160531
3831          12.434215     -37.405969      11.839296
3832          18.193317     -35.653649       9.054412
3833          12.385036     -32.142810       8.442124
3834          -0.054611     -28.168230       5.960176
3835          -7.860669     -25.947603      11.106921
3836          -4.625966     -29.566337       9.167848
3837          -6.920965     -22.342586       6.198416
3838         -10.938828     -18.627428       4.866009
3839          -2.237443     -23.839072       7.482278
3840          -4.548690     -29.364191      20.001548
3841          -9.690285     -29.382954      23.637463
3842          -8.398314     -28.010543      16.582117
3843         -15.442709     -22.441272      14.948241
3844         -11.941007     -25.861447      19.925048
3845           6.040303     -39.680509      30.780584
3846           0.361868     -35.001596      27.699096
3847           1.090179     -37.877168      31.803561
3848           3.617332     -35.937790      35.740349
3849          40.323773      15.856266     -40.323773
3850          36.897049      11.082252     -37.871737
3851          33.316131       5.144016     -38.956605
3852          32.500000     -45.669873      50.000000
3853          27.500000     -45.669873      50.000000
3854          20.000000     -41.339746      50.000000
3855          22.500000     -37.009619      50.000000
3856          25.000000     -41.339746      50.000000
3857          10.100725     -42.560550      16.453441
3858          16.759053     -43.459545      20.572724
3859          11.696002     -45.170890      20.844120
3860          22.305427     -44.720026      23.333994
3861          17.385538     -39.056763      15.303877
3862          28.101439     -44.022646      15.268784
3863          26.723057     -45.519485      20.951477
3864          23.306745     -42.582768      18.598716
3865          20.417635     -39.868378      22.390006
3866          15.507966     -40.353196      26.599587
3867          11.194324     -38.352563      24.892800
3868           8.525720     -36.308616      21.121329
3869          11.855398     -36.118827      16.972177
3870          11.450341     -43.121160      33.977728
3871          16.361629     -44.925539      39.128174
3872          12.976590     -40.439547      40.443627
3873          21.210726     -43.417630      28.343859
3874          22.929053     -44.995679      34.231845
3875          18.505377     -41.914412      34.291644
3876          12.764810      -1.622420     -22.288557
3877          35.998719     -44.102490       2.070916
3878          34.781479     -43.170926       8.422400
3879          41.287846     -41.306574       2.073037
3880          45.091874     -44.788513      14.335046
3881          50.000000     -39.758996      10.599595
3882          50.000000     -41.138794      15.096249
3883          35.136135     -45.101119      18.096336
3884          42.779678     -42.410751       9.878470
3885          37.791718     -44.101605      13.569243
3886          50.000000     -34.990335      -6.695389
3887          44.406803     -38.242080      -1.579540
3888          43.138317     -35.380287      -6.339941
3889          41.445913     -33.397781     -12.709127
3890          50.000000     -32.498730      -2.369336
3891          39.411663     -28.244656     -11.947346
3892          41.592477     -25.570634     -16.348123
3893          44.713010     -29.686282      -9.404229
3894          50.000000     -29.998146      -6.698313
3895          50.000000     -27.500000     -11.028857
3896          45.615099     -26.532161     -13.356826
3897          50.000000     -20.000000     -15.358984
3898          36.689233     -36.689397      -3.843110
3899          32.441498     -33.897716      -2.418595
3900          36.689892     -31.409473      -5.067380
3901          50.000000     -22.500000     -11.028857
3902          50.000000     -24.999660      -6.698678
3903          13.754738      -8.499503     -21.475993
3904          10.605355     -14.713214     -16.113514
3905          10.862601     -26.456976       3.916609
3906          28.813443     -19.522278     -17.640731
3907          30.681856     -31.547871      -6.805834
3908          34.761260     -27.890493      -8.861655
3909          11.047102     -20.933508      -8.958240
3910          19.026498     -23.050409     -11.936096
3911          18.315997     -18.315998     -18.315998
3912          23.343983     -16.958927     -17.902068
3913          12.148347     -16.695836     -11.637310
3914          24.100582     -21.103808     -13.078266
3915          29.041478     -25.275861     -13.021669
3916          25.590606     -26.812910      -7.772798
3917          16.057521     -33.725199       2.021308
3918          26.398735     -30.959516      -3.845707
3919          20.926221     -32.639087      -3.664999
3920          18.625172     -26.081445      -7.300162
3921          12.900660     -25.825775      -6.481071
3922          14.367423     -26.773102      -0.749964
3923          16.086988     -30.399642      -5.022618
3924          17.128389     -17.877083     -11.247619
3925          29.329274     -17.283646     -22.986324
3926          33.872356     -14.840581     -25.677931
3927          28.271836     -12.917910     -26.123624
3928          37.745095     -15.403504     -21.917013
3929          34.691357     -21.792025     -13.932473
3930          37.694135     -22.684959      -8.978145
3931          36.994620      -9.562018     -28.306588
3932          32.038968     -10.399510     -28.297635
3933          24.127603       0.617061     -33.976123
3934          30.176580      -3.240413     -35.231493
3935          34.033124      -3.705248     -29.510488
3936          22.468713      -5.406457     -30.193389
3937          22.369705      -7.588210     -22.911407
3938          28.266803      -5.787492     -30.367494
3939          23.840158       7.052200     -37.418528
3940          26.832452      12.109284     -37.886575
3941          30.028334       7.700804     -35.628559
3942          17.976479      13.050580     -34.694375
3943          17.520563      -4.583193     -23.029539
3944          19.833281       6.318058     -30.691555
3945          16.857304      -0.372024     -27.822316
3946          28.053844       3.599398     -31.654241
3947          44.360517       7.009340     -37.792442
3948          43.692484       1.425302     -36.777759
3949          42.109816      10.861582     -34.221463
3950          50.000000      -0.000000     -32.679492
3951          50.000000      10.000000     -32.679492
3952          50.000000       5.000000     -32.679492
3953          45.363385      -3.764528     -30.506041
3954          43.402878      -7.780734     -27.717675
3955          50.000000      -5.000000     -24.019238
3956          50.000000      -2.500000     -28.349365
3957          44.475312     -20.566952     -17.119278
3958          39.854988     -21.415052     -13.791288
3959          39.625695     -17.341354     -16.981513
3960          50.000000     -17.500000     -11.028857
3961          41.846458     -12.887479     -23.780853
3962          44.775269     -15.561831     -19.554678
3963          50.000000     -15.000000     -24.019238
3964          50.000000     -10.000000     -24.019238
3965          50.000000     -15.000000     -15.358984
3966          50.000000     -12.500000     -19.689111
3967          44.946843      -6.168856     -22.905225
3968          50.000000      -7.500000     -19.689111
3969          50.000000      -2.500000     -19.689111
3970          26.180764     -13.240746     -20.230465
3971          28.796475     -14.583348     -15.894979
3972          33.728711     -16.283844     -16.366490
3973          39.719778     -12.171902     -18.412325
3974          36.548393     -10.403923     -22.361487
3975          22.141591       2.217226     -27.081656
3976          22.162244      -1.462210     -22.225372
3977          29.408066      -7.679080     -24.990435
3978          28.306723      -8.539401     -20.019126
3979          33.457663       3.327749     -32.306768
3980          39.104162       4.196187     -32.991699
3981          41.160101      -0.687797     -31.290014
3982          38.835018      -5.017851     -23.780544
3983          38.554375      -0.856186     -26.830832
3984          -4.134758      10.498060     -18.557477
3985          -2.075331       5.343461     -20.176463
3986          -1.401931       0.447396     -17.324505
3987          -7.337522       4.161232     -14.444713
3988         -12.886019       7.181635     -11.462055
3989         -22.596461      21.052837     -13.627312
3990         -18.631835      15.886037     -11.960521
3991         -24.809748      24.079005      -9.344107
3992         -22.347127      19.463579      -7.100110
3993         -33.333071      15.427060       9.798598
3994           7.893448     -38.305640      44.613637
3995           5.000000     -32.679492      50.000000
3996          10.000000     -32.679492      50.000000
3997          15.000000     -32.679492      50.000000
3998         -36.545231      15.544169      29.665558
3999         -30.449912      -6.194111      35.714163
4000         -28.933168     -10.408086      44.788132
4001         -29.993678      -6.702380      50.000000
4002         -31.016599      -5.965623      42.436295
4003         -35.145662      -4.362042      45.439818
4004         -34.686254       2.045509      50.000000
4005         -32.462069      -2.390502      50.000000
4006         -24.998946      -6.699338      50.000000
4007         -27.500000      -2.368603      50.000000
4008         -38.404680       3.888109      30.187087
4009         -36.931661      10.320478      29.248923
4010         -34.992503      -2.135647      26.988694
4011         -32.879374      -1.765907      20.661111
4012         -33.999968       3.198648      22.541180
4013         -32.733588      -5.837095      30.969419
4014         -31.084014      -6.341989      22.957489
4015         -28.802026      -8.189108      27.507208
4016         -33.835189       9.135191      18.806167
4017         -25.929210     -16.556112      35.836639
4018         -28.121826     -10.682986      37.225871
4019         -19.636248     -19.966992      36.039830
4020         -20.975002     -17.626411      24.399211
4021         -16.319942     -26.080567      34.335992
4022         -10.768487     -30.001794      31.596195
4023         -15.862431     -24.076819      25.720840
4024         -18.358349     -20.915714      29.058165
4025         -14.893570     -28.378465      28.534569
4026         -13.784317     -28.044165      39.274439
4027          -8.541542     -30.438187      40.480812
4028          -5.828005     -32.104221      36.055243
4029         -17.029508     -22.649470      42.280670
4030         -14.999998     -24.019239      50.000000
4031          -9.999999     -24.019238      50.000000
4032         -24.382012     -12.467399      42.630933
4033         -22.499901     -11.028914      50.000000
4034         -19.999947     -15.359015      50.000000
4035         -19.999774      -6.698860      50.000000
4036         -10.991953     -25.086379      43.532088
4037         -12.499999     -19.689111      50.000000
4038          -7.500000     -19.689111      50.000000
4039         -32.281470       2.487472      27.605167
4040         -29.074237       4.194695      20.243158
4041         -17.499960     -16.802379      45.421889
4042         -14.999986     -15.358992      50.000000
4043         -10.000000     -15.358984      50.000000
4044         -17.499975     -11.028871      50.000000
4045         -15.261736     -19.253331      38.760713
4046         -21.010479      13.434907      -2.934793
4047         -26.272089      11.252509       1.864580
4048         -24.666034      17.428899      -2.640947
4049         -29.499581      16.668580       4.349773
4050         -32.119895      24.124795       6.185685
4051         -33.204394      19.240950       6.543758
4052         -18.490220      -0.042240      -1.653188
4053         -17.505430      -5.684315       4.102153
4054         -27.927258       4.756333      11.293845
4055         -24.826681       2.467931       7.500820
4056         -26.627740      -0.392227      12.314130
4057         -16.519058      10.108300      -1.973429
4058         -21.399552       9.945878       0.832176
4059         -18.825978      -0.790476       4.858341
4060         -18.337649       5.829580       1.274445
4061         -22.040378       7.718293       5.792146
4062         -24.529251      -7.135285      17.375085
4063         -21.675058      -3.072814      11.764582
4064         -17.233433      -1.599273       9.550930
4065         -22.077005     -14.384838      38.456348
4066         -17.337401     -14.777244      40.405441
4067         -18.326937     -18.326937      18.307861
4068         -19.868869     -12.992257      15.034716
4069         -21.013832     -12.220456      21.213873
4070         -24.397009      -8.115040      22.703320
4071         -14.814379     -15.782928      13.813323
4072         -23.268221     -14.974208      30.816040
4073         -25.639069     -10.589296      32.395217
4074         -23.420069      -9.967635      27.701418
4075         -26.919656      -5.549596      31.844133
4076         -19.640226     -13.103559      26.335489
4077         -26.258243      -1.959801      21.305276
4078           5.591087      -5.556550     -18.340866
4079          10.434195      -8.712966     -16.467407
4080           4.011917       8.769271     -20.644963
4081           3.646755       1.114255     -19.898344
4082          11.134299       4.667377     -20.249781
4083         -14.708375     -14.704667       0.792062
4084         -13.829012     -10.520720      -2.047990
4085          -7.754949     -17.196158       0.446132
4086          -2.762256     -19.815890      -1.480938
4087          -2.578861     -12.511057      -4.056887
4088          -6.427504      -5.325072     -11.926023
4089          -4.331850      -0.283686     -11.929198
4090         -13.258934       3.956576      -5.276197
4091         -10.098359       2.041508      -9.776403
4092          -8.813079      -9.507158      -2.445094
4093         -12.052878      -4.424874      -4.714944
4094          -7.380237      -6.989733      -6.937077
4095          -6.812847      -1.678976      -6.731409
4096         -12.721483      -1.951903       0.986055
4097         -10.155581       0.252470      -3.101527
4098          -3.652764     -28.599210      14.241667
4099           7.189506     -34.522925      13.690005
4100           3.838605     -32.283369      10.563784
4101         -18.470195      -9.677179      10.262066
4102         -15.482848     -11.895470       5.948153
4103         -12.725494      -7.990679       2.849039
4104          -9.344650     -22.690701      16.123195
4105          -3.968335     -24.323675      17.646424
4106           6.492737     -28.428916       8.534944
4107           2.968770     -24.184250       7.574498
4108          -7.192368     -18.910166      11.935063
4109         -10.189436     -12.849107      11.615572
4110          -9.982590     -13.080272       5.054676
4111           0.165763     -20.204199       3.693953
4112           3.862079     -11.486991     -11.486991
4113          -0.518748      -5.704455     -12.509897
4114           5.120250      -4.005653     -12.676503
4115          -0.779567      -7.605137      -5.439177
4116           3.161256     -11.053358      -6.252275
4117          16.152647     -13.859828     -15.161312
4118          19.543818     -11.517528     -19.088269
4119           8.661748      -0.470332     -16.667724
4120          12.621502      -3.953138     -17.489396
4121          10.033570     -13.672162      -8.068958
4122          14.573410     -16.181821      -7.263906
4123           2.431997     -14.498333      -2.292253
4124           5.103122     -24.811509       0.861545
4125           6.264744     -18.978358      -2.109997
4126           3.802042     -17.036942       1.948091
4127          26.118075     -39.098847      15.712066
4128          23.579827     -36.483987       9.030636
4129          35.497098     -35.604498       2.552466
4130          30.529582     -37.612255       9.453447
4131          22.924691     -32.665537       1.698609
4132          26.997732     -34.543410       5.254844
4133          50.000000     -34.993312       1.957663
4134          44.610790     -36.929558       4.094092
4135          50.000000     -37.451140       6.323273
4136          50.000000     -34.946505      10.364946
4137          50.000000     -29.999067       1.960985
4138          50.000000     -32.494400       6.288418
4139          40.121908     -34.570683       4.379536
4140          37.350423     -50.000000      32.186055
4141          29.997582     -50.000000      36.602265
4142          32.500000     -50.000000      32.272413
4143          34.975071     -50.000000      36.564630
4144          26.980020     -44.776240      43.772134
4145          32.446647     -50.000000      40.178924
4146          26.564110     -43.965407      38.077829
4147          46.016985     -50.000000      32.792377
4148          39.479116     -50.000000      36.220830
4149          50.000000     -45.669873      32.500000
4150          41.602540     -50.000000      31.754265
4151          43.055159     -50.000000      35.806132
4152          26.732153     -44.516846      26.436172
4153          31.250202     -45.113619      30.107233
4154          39.738344     -45.523839      23.126617
4155          39.824071     -50.000000      27.860031
4156          44.461430     -44.458871      21.707691
4157          50.000000     -37.346043      13.704041
4158          50.000000     -41.339746      20.000000
4159          50.000000     -37.189209      17.630439
4160          45.145942     -44.065448      29.428832
4161          50.000000     -41.383108      25.000471
4162          50.000000     -41.396630      30.002424
4163          38.141676     -44.477115      29.966350
4164          33.167793     -40.802681      15.607405
4165          34.834482     -44.858151      25.564682
4166          41.706471     -41.723487      17.498231
4167          36.957979     -41.573280      21.671382
4168          50.000000     -40.000000      50.000000
4169          34.988362     -41.346465      50.000000
4170          45.198044     -45.151902      44.448963
4171          34.984620     -44.898752      44.898752
4172          37.709981     -50.000000      45.745650
4173          41.869864     -50.000000      40.566565
4174          37.250157     -50.000000      40.947819
4175          43.994120     -45.248455      37.933374
4176          50.000000     -45.688481      37.467771
4177          39.967771     -41.358354      50.000000
4178          45.394968     -41.855605      50.000000
4179          50.000000     -41.420207      35.014546
4180          50.000000     -41.856048      45.394201
4181          50.000000     -41.361455      39.962399
4182          50.000000      17.500000     -37.009619
4183          44.639664      27.924870     -44.677638
4184          50.000000      30.000000     -41.339746
4185          43.273331      36.704589     -44.313898
4186          50.000000      34.988362     -41.346465
4187          50.000000      32.500000     -37.009619
4188          22.499487      50.000000     -37.009323
4189          20.913222      44.416691     -37.946678
4190          18.730111      37.572006     -35.851555
4191          25.688653      35.536520     -43.688511
4192          24.901409      37.963674     -37.778660
4193          22.019346      33.346856     -37.061678
4194          37.353973      35.953318     -43.903996
4195          32.491554      37.846767     -45.359689
4196          31.339502      41.694281     -41.724207
4197          31.563094      33.531896     -41.982758
4198          45.048089      20.492371     -38.300500
4199          50.000000      27.500000     -37.009619
4200          50.000000      22.500000     -37.009619
4201          43.945304      26.801019     -38.362530
4202          27.988977      31.789524     -37.590658
4203          10.000000      50.000000     -32.679492
4204           7.457584      45.645470     -31.211627
4205          15.784749      43.929579     -35.113006
4206          14.999884      50.000000     -32.679425
4207          19.999561      50.000000     -32.679238
4208          13.898726       6.743898     -25.458240
4209          18.755909       8.693618     -26.250103
4210           8.284151      15.261200     -30.420022
4211          14.632459      12.106262     -28.123895
4212          14.310240      17.199189     -31.455594
4213          16.671118      23.814233     -36.425779
4214          25.269336      21.743757     -38.029722
4215          45.078858      45.078858     -45.078858
4216          45.394201      50.000000     -41.856048
4217          50.000000      39.967771     -41.358354
4218          50.000000      45.394968     -41.855605
4219          50.000000      46.650635     -37.500000
4220          36.600447      44.419274     -43.301935
4221          42.117586      42.118560     -41.938029
4222          39.962399      50.000000     -41.361455
4223          46.660959      50.000000     -37.443340
4224          42.500000      50.000000     -37.009619
4225          50.000000      50.000000     -35.000000
4226          50.000000      50.000000     -30.000000
4227          33.510938      14.254605     -33.510938
4228          44.769855      15.212672     -36.795263
4229          50.000000      15.000000     -32.679492
4230          42.327104      19.322931     -33.669407
4231          37.993773      25.000000     -37.802269
4232          32.466843      25.663222     -37.504671
4233          36.589991      19.015411     -36.313752
4234          41.703407      31.517300     -41.784353
4235          36.365171      31.288309     -40.735484
4236         -33.935107      27.486306      50.000000
4237         -44.497258      34.264274      41.985279
4238         -43.055159      50.000000      35.806132
4239         -44.550857      38.516238      21.116148
4240         -42.967116      33.048464      21.870855
4241         -45.483997      33.943818      26.348573
4242         -44.421298      38.261743      28.919645
4243         -45.021144      43.674027      28.506764
4244         -41.602540      50.000000      31.754265
4245         -39.824071      50.000000      27.860031
4246         -37.350423      50.000000      32.186055
4247          33.885200      45.310657     -38.902932
4248          32.500164      50.000000     -37.002907
4249          37.493733      50.000000     -36.976223
4250          28.550383      44.398320     -37.521792
4251          29.993114      50.000000     -32.662027
4252          24.997363      50.000000     -32.677970
4253         -13.931754      24.047048     -17.359317
4254         -15.881883      23.843677     -12.467879
4255          -3.654699      18.269124     -25.006769
4256          -6.566613      20.782665     -21.542277
4257           1.782137      21.960687     -26.335934
4258           0.000000      41.680705     -29.792741
4259           5.342051      39.900594     -30.614645
4260          -8.181442      31.191929     -26.288050
4261          -5.978215      25.074053     -24.377345
4262           0.000000      27.649936     -27.496275
4263         -10.329665      25.816010     -20.774909
4264          -2.617001      34.840010     -27.577205
4265           2.253483      35.879175     -29.245655
4266          -9.919459      32.499500     -20.697346
4267         -13.203630      36.850127     -20.930913
4268         -14.544904      29.143846     -18.872168
4269          -7.500959      28.878910     -17.922734
4270          15.554319      26.512686     -32.163391
4271          19.297240      33.619773     -32.594587
4272          10.701178      41.579483     -31.532755
4273          14.242193      33.489215     -33.584073
4274          19.111726      40.895500     -30.305310
4275          14.971986      38.102388     -31.468147
4276           7.500000      50.000000     -28.349365
4277          12.500000      50.000000     -28.349365
4278          27.484181      50.000000     -28.340232
4279          22.500000      50.000000     -28.349365
4280         -28.563934      21.865025       1.499928
4281         -17.721150      30.564333     -13.845253
4282         -23.070053      23.908910      -2.590425
4283         -27.498510      50.000000      -2.369609
4284         -26.038034      37.218223      -8.536912
4285         -30.967395      37.461048      -5.467122
4286         -29.477917      34.125127      -1.487032
4287         -28.418650      27.624923      -5.033737
4288         -22.829890      34.058505      -6.122354
4289         -23.903891      29.117186      -6.854460
4290         -32.766113      44.947725       2.019287
4291         -30.548845      40.624688      -0.609410
4292         -29.995419      50.000000       1.958454
4293         -32.500000      50.000000       6.291651
4294         -27.476871      50.000000       6.276198
4295         -15.454455      35.940632     -16.044719
4296         -26.345374      43.481696      -5.170510
4297         -26.495130      45.434719      -0.554695
4298         -24.999682      50.000000      -6.698944
4299         -22.498957      50.000000      -2.369312
4300         -19.999935      50.000000      -6.698774
4301         -21.394524      44.330369      -8.794051
4302         -19.991856      35.336057     -10.771049
4303         -20.272819      41.204734     -14.022185
4304           5.272216      44.075806     -26.748825
4305           0.000000      50.000000     -24.019238
4306           5.000000      50.000000     -24.019238
4307          -8.371431      37.636929     -23.380041
4308          -5.812120      43.444638     -26.322278
4309          -0.569662      44.665891     -25.213656
4310          -6.159469      38.564676     -27.940848
4311          21.954559      29.275615     -33.379809
4312          22.796305      10.537528     -33.063043
4313          20.314444      20.296415     -35.402073
4314          19.368841      16.920699     -31.779270
4315          28.266885      26.817578     -33.579425
4316          25.824817      15.337058     -33.058207
4317          29.949862      21.627546     -34.619522
4318           9.266137      14.431436     -23.964614
4319         -11.149375      20.563969     -14.549145
4320         -11.864200      15.011331     -12.070836
4321          -5.945908      16.471767     -16.590247
4322          -7.104045      10.702897     -13.600298
4323           2.180153       1.093703     -12.930241
4324           2.095164       5.609255     -16.350918
4325         -13.526101      11.207097      -6.663659
4326         -15.461112      17.167221      -6.054317
4327         -13.041706      19.798063      -9.795109
4328          10.721323      10.767539     -20.612725
4329          -2.500000      50.000000     -19.689111
4330         -11.601613      45.003144     -17.072882
4331         -10.000000      50.000000     -15.358984
4332          -7.050406      43.195014     -19.620109
4333          -5.000000      50.000000     -15.358984
4334         -14.731413      44.166307     -12.603516
4335          -9.789720      40.308067     -14.081478
4336         -12.500000      50.000000     -11.028857
4337         -14.999987      50.000000      -6.698739
4338         -17.896477      28.021718      -8.256102
4339          -6.638845      24.024959     -16.821031
4340           5.304804      17.675467     -23.215634
4341          -2.134285      18.777291     -19.772311
4342          -0.805239      13.099490     -22.504515
4343           6.207459      13.645209     -19.686252
4344          10.887212      22.733365     -28.420216
4345           9.598204      29.575820     -29.879007
4346           8.707338      34.620874     -28.602901
4347           4.977485      22.122850     -20.913682
4348           6.018128      25.759756     -24.211455
4349           4.624609      31.947377     -26.695374
4350           0.992597      13.407881     -16.358093
4351         -43.692721      44.443248      38.451857
4352         -43.826004      37.604739      36.978367
4353         -42.249821      42.060332      32.927042
4354         -41.869864      50.000000      40.566565
4355         -39.479116      50.000000      36.220830
4356         -44.849257      44.837019      44.492546
4357         -37.709981      50.000000      45.745650
4358         -42.306624      45.781518      50.000000
4359         -37.500000      45.669873      50.000000
4360         -35.000000      50.000000      50.000000
4361         -42.600894      39.983149      42.599058
4362         -39.967771      41.358354      50.000000
4363         -37.500000      37.009619      50.000000
4364         -35.111525      41.406770      50.000000
4365         -38.703501      22.310643      43.892826
4366         -36.447638      23.122513      50.000000
4367         -34.754238      19.129400      50.000000
4368         -40.846521      16.790012      41.068693
4369         -37.485923      14.879331      50.000000
4370         -38.411440      13.129003      36.951267
4371         -37.909197       9.903648      44.963474
4372         -38.986502       7.872982      39.837327
4373         -35.000000      10.621778      50.000000
4374         -32.500000       6.291651      50.000000
4375         -34.409765       5.653354      43.845194
4376         -34.522693       6.623650      34.956945
4377         -32.752808      -0.489865      33.430384
4378         -36.012884      -0.208157      41.607121
4379         -36.997177       1.756737      36.403867
4380         -28.813988      -1.708795      37.963813
4381         -30.000000       1.961524      50.000000
4382         -27.500000       6.291651      50.000000
4383         -16.067814      -7.973615      15.708362
4384         -19.777620      -7.652596      19.235600
4385         -14.535774      -5.638464       8.278798
4386         -23.475989       2.289166      16.897693
4387         -18.100031      -2.911112      14.934677
4388         -27.588937      27.589037      -0.010271
4389         -22.823181      29.478569      -1.607151
4390         -22.493426      19.429391       1.906492
4391         -35.570462      18.644969      15.963412
4392         -26.959154       7.489270      15.857969
4393         -26.021345      11.063396       9.132445
4394         -23.152673       8.062053      12.315299
4395         -24.482868      16.356308       5.555853
4396         -30.976058      19.321428      12.949501
4397         -35.889016      17.697085      39.268704
4398         -42.612530      25.040559      31.827112
4399         -38.955940      25.132748      24.972775
4400         -39.509525      22.112127      29.039957
4401         -37.063808      19.546445      34.386150
4402         -34.873650      20.105168      28.366641
4403         -31.768459       7.482352      24.280504
4404         -32.141619      13.947059      26.362974
4405         -28.718657      12.280220      13.780825
4406         -31.237197      12.872713      21.344203
4407         -30.212814      16.141690      17.416774
4408         -29.145488      28.530572       5.101006
4409         -34.108931      20.905433      21.425764
4410         -33.642126      24.330776      14.945479
4411         -37.582862      23.983956      19.167940
4412         -36.737038      34.970554       6.620984
4413         -40.859624      40.842478      12.755848
4414         -38.643277      35.115313      12.464183
4415         -38.285707      39.461633       8.544431
4416         -29.704661      33.791808       3.900502
4417         -34.132983      42.378427       7.826787
4418         -30.516929      39.039538       4.493133
4419         -30.991168      34.359338       9.122501
4420         -31.192438      27.640237      11.720618
4421         -36.703370      27.164282      44.956146
4422         -39.937634      34.147576      44.829853
4423         -41.149832      29.294050      42.862811
4424         -36.011381      32.805473      50.000000
4425         -37.794719      24.868376      37.919741
4426         -41.494882      41.533784      24.927946
4427         -39.526031      45.315095      21.747325
4428         -40.580403      39.199031      17.740504
4429         -37.341248      50.000000      23.000093
4430         -32.743908      50.000000      14.982714
4431         -33.914043      50.000000      19.843667
4432         -35.409708      43.678278      15.763151
4433         -42.387687      31.641823      35.917814
4434         -40.295402      34.003554      28.699139
4435         -38.497095      30.741610      24.448149
4436         -36.529826      29.387431      32.579209
4437         -36.693310      36.501903      20.029979
4438         -35.748584      28.748259      19.929594
4439         -33.217589      32.494088      13.684338
4440         -31.339590      44.801251      12.056663
4441         -29.856240      50.000000      10.527723
4442         -27.529915      50.000000      14.959921
4443         -32.756557      25.684655      26.209437
4444         -36.192216      17.347204      44.842472
4445         -32.393832      23.550863      50.000000
4446         -29.982305      19.271816      50.000000
4447         -31.486872      26.138067      44.304984
4448         -29.809168      27.832109      50.000000
4449           0.689107     -31.245820      24.321451
4450         -11.305724     -15.205838      18.523293
4451         -12.781336     -21.096038      22.723888
4452         -14.173397     -18.260190      27.042363
4453          -4.536873     -27.231276      25.239582
4454          -9.403689     -25.099935      28.245048
4455          -7.489544     -26.968092      34.607880
4456          -4.487593     -26.029821      30.236693
4457          -5.000000     -27.472972      44.502691
4458          -5.000000     -24.019238      50.000000
4459          -0.836622     -30.538073      34.519701
4460          -1.236324     -31.818766      42.456404
4461           0.000000     -24.019238      50.000000
4462           3.370210     -31.089521      45.130070
4463           7.500000     -28.349365      50.000000
4464           1.270007     -26.172751      44.568861
4465           5.000000     -24.019238      50.000000
4466          17.200444     -28.830556       6.733297
4467           7.451089     -22.097819       5.792759
4468          11.087886     -22.035499      -1.212542
4469          11.386433     -16.746796      -3.417377
4470          30.788905     -31.691730       2.083465
4471          36.431958     -31.520461       6.075483
4472          32.383128     -27.507435      -3.861233
4473          27.597851     -27.597951      -0.009610
4474          11.471083     -37.426455      29.851518
4475           9.413356     -37.271137      36.001517
4476          20.230939     -42.110974      42.356128
4477          15.729041     -38.581255      44.938081
4478          17.500000     -37.009619      50.000000
4479          16.995692     -37.679716      31.150952
4480           2.252853     -30.179341      38.814922
4481           6.538904     -33.048437      40.048014
4482          11.964689     -34.636006      43.715780
4483          -0.000000     -27.487466      27.641290
4484          11.797848     -30.332050      13.331447
4485           2.873487     -28.123816      14.478743
4486           0.473380     -27.006055      19.392321
4487           7.953848     -29.692573      16.844829
4488           6.253805     -33.678105      26.263833
4489           4.780289     -29.544730      21.874016
4490          26.942798     -42.235693      31.921213
4491          30.804234     -42.846375      22.376068
4492          22.838077     -30.795436       7.931470
4493          21.430658     -35.091100      13.841608
4494          16.735967     -31.725151      14.428428
4495          18.209415     -27.436061      11.724749
4496          13.088279     -25.032389       9.129815
4497          20.000000     -32.679492      50.000000
4498          -2.581838     -23.088216      12.496335
4499          -4.154284     -15.536522       7.953380
4500           0.438279     -19.871055       9.190642
4501          -6.423547     -23.353839      22.442621
4502          -8.679665     -19.385804      20.032250
4503           0.317099     -21.597368      20.761567
4504           5.473064     -31.632285      32.071723
4505          32.082914      17.712900     -29.715328
4506          38.913867      15.089264     -32.598889
4507          36.572258       8.929130     -31.520430
4508          50.000000      12.500000     -28.349365
4509          30.000000     -41.339746      50.000000
4510          27.500000     -37.009619      50.000000
4511          37.500000     -37.009619      50.000000
4512          22.372160     -34.196676      45.625200
4513          25.000000     -32.679492      50.000000
4514          32.500000     -37.009619      50.000000
4515          26.098651     -39.087301      44.110807
4516          15.118823     -37.309059      21.005989
4517          20.417582     -30.744848      17.959929
4518          25.046403     -38.974776      25.102973
4519          21.929113     -35.440686      19.615984
4520          28.683860     -37.198370      20.070666
4521          19.249372     -35.464702      25.361035
4522          13.310204     -33.473550      25.798191
4523          12.735813     -31.564162      19.583331
4524          16.187661     -37.561475      36.902290
4525          11.879933     -32.672579      38.500324
4526          24.838337     -37.796994      37.969972
4527          22.415527     -36.855887      31.300737
4528          27.500000     -28.349365      50.000000
